,internet_name,internet_geo_id,internet_geo_type,internet_year,internet_date,internet_variable_code,internet_variable_label,internet_value,internet_Latitude,internet_Longitude,fips_internet_geo_id,covid_date_as_of,covid_last_week,covid_state,covid_county_name,covid_fips_county_code,covid_deaths_involving_covid_19,covid_deaths_from_all_causes,covid_Longitude,covid_Latitude
10982,"Mohave County, Arizona",0500000US04015,county,2017,2017-12-31,B28002_013E,Households with no internet access,17195.0,-113.9939751290535,35.6041895,4015,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AZ,Mohave County,4015.0,193.0,2739.0,-111.664616,34.293239
10987,"Darke County, Ohio",0500000US39037,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,5919.0,-84.61956294443547,40.132794,39037,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,OH,Darke County,39037.0,40.0,409.0,-82.70936,40.415534
10989,"Coweta County, Georgia",0500000US13077,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,26648.0,-84.77996319108928,33.3518185,13077,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Coweta County,13077.0,53.0,801.0,-83.426574,32.638481
10991,"Fairfield County, South Carolina",0500000US45039,county,2018,2018-12-31,B28002_013E,Households with no internet access,3615.0,-81.07795611268398,34.373699,45039,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,SC,Fairfield County,45039.0,13.0,177.0,-80.864614,33.878572
10993,"Mobile County, Alabama",0500000US01097,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,90146.0,-88.21563074190766,30.7439115,1097,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AL,Mobile County,1097.0,443.0,4141.0,-86.844516,32.756889
10996,"Winnebago County, Iowa",0500000US19189,county,2017,2017-12-31,B28002_013E,Households with no internet access,975.0,-93.73410605772492,43.36838849999999,19189,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IA,Winnebago County,19189.0,13.0,79.0,-93.500061,42.074659
10997,"Beauregard Parish, Louisiana",0500000US22011,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,7790.0,-93.33031067229209,30.6419355,22011,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,LA,Beauregard Parish,22011.0,28.0,240.0,-91.840238,30.921314
11002,"Attala County, Mississippi",0500000US28007,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,4161.0,-89.572353536241,33.08237099999999,28007,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MS,Attala County,28007.0,13.0,185.0,-89.65344,32.713378
11005,"Hernando County, Florida",0500000US12053,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,25322.0,-82.41120173903751,28.56458371045543,12053,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,FL,Hernando County,12053.0,141.0,2367.0,-82.420978,28.260731
11016,"Cabarrus County, North Carolina",0500000US37025,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,35521.0,-80.54622983682074,35.3454285,37025,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NC,Cabarrus County,37025.0,96.0,1311.0,-79.130883,35.52603
11017,"Craighead County, Arkansas",0500000US05031,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,18667.0,-90.66033004474178,35.8427465,5031,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AR,Craighead County,5031.0,162.0,1646.0,-92.439162,34.899825
11019,"Whatcom County, Washington",0500000US53073,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,49128.0,-121.7259953247404,48.82078175931902,53073,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,WA,Whatcom County,53073.0,55.0,1411.0,-120.592492,47.411715
11022,"Allen Parish, Louisiana",0500000US22003,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,3518.0,-92.78830774923395,30.657829,22003,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,LA,Allen Parish,22003.0,20.0,179.0,-91.840238,30.921314
11025,"Placer County, California",0500000US06061,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,95950.0,-120.743239941208,39.0140385,6061,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,CA,Placer County,6061.0,104.0,3010.0,-119.662127,37.211164
11032,"DeKalb County, Tennessee",0500000US47041,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,3592.0,-85.83747849153048,35.98286656819403,47041,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TN,DeKalb County,47041.0,10.0,188.0,-86.343226,35.842998
11033,"Jersey County, Illinois",0500000US17083,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,5704.0,-90.37058450864276,39.09395499999999,17083,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IL,Jersey County,17083.0,16.0,201.0,-89.148632,40.124144
11034,"Kane County, Illinois",0500000US17089,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,93411.0,-88.43199747237863,41.932906,17089,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IL,Kane County,17089.0,301.0,2843.0,-89.148632,40.124144
11035,"Jefferson County, Arkansas",0500000US05069,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,15529.0,-91.96161466035875,34.26137,5069,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AR,Jefferson County,5069.0,102.0,769.0,-92.439162,34.899825
11037,"Franklin County, Pennsylvania",0500000US42055,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,15643.0,-77.70638117869565,40.004476,42055,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,PA,Franklin County,42055.0,58.0,1267.0,-77.838886,40.896694
11039,"Mercer County, New Jersey",0500000US34021,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,40450.0,-74.68255577376816,40.2806255,34021,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NJ,Mercer County,34021.0,536.0,2645.0,-74.655514,40.110253
11049,"Grant County, Indiana",0500000US18053,county,2017,2017-12-31,B28002_013E,Households with no internet access,6686.0,-85.65510618875174,40.52233,18053,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IN,Grant County,18053.0,34.0,599.0,-86.2818,39.919991
11056,"Russell County, Alabama",0500000US01113,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,10680.0,-85.18134234228452,32.2917965,1113,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AL,Russell County,1113.0,12.0,295.0,-86.844516,32.756889
11058,"Travis County, Texas",0500000US48453,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,160972.0,-97.78100451531259,30.3343795,48453,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TX,Travis County,48453.0,532.0,5645.0,-99.317341,31.447238
11062,"Union County, Mississippi",0500000US28145,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,6492.0,-89.01786292029229,34.4822235,28145,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MS,Union County,28145.0,11.0,166.0,-89.65344,32.713378
11064,"Salem city, Virginia",0500000US51775,county,2018,2018-12-31,B28002_013E,Households with no internet access,1843.0,-80.07102001237624,37.287699,51775,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,VA,Salem city,51775.0,54.0,717.0,-78.666382,37.510861
11067,"Kent County, Delaware",0500000US10001,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,22968.0,-75.57209455764864,39.09688330002027,10001,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,DE,Kent County,10001.0,110.0,1454.0,-75.452394,38.994926
11071,"Harrison County, Mississippi",0500000US28047,county,2018,2018-12-31,B28002_013E,Households with no internet access,16210.0,-89.1125023171542,30.4791915,28047,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MS,Harrison County,28047.0,108.0,1879.0,-89.65344,32.713378
11075,"Canadian County, Oklahoma",0500000US40017,county,2017,2017-12-31,B28002_013E,Households with no internet access,6207.0,-97.98883212139015,35.5236525,40017,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,OK,Canadian County,40017.0,11.0,518.0,-97.508297,35.583449
11077,"Honolulu County, Hawaii",0500000US15003,county,2018,2018-12-31,B28002_013E,Households with no internet access,36926.0,-158.0368314507717,21.48361690000135,15003,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,HI,Honolulu County,15003.0,209.0,6284.0,-157.854309,21.361013
11078,"Shenandoah County, Virginia",0500000US51171,county,2018,2018-12-31,B28002_013E,Households with no internet access,4175.0,-78.58629904968133,38.85444316103177,51171,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,VA,Shenandoah County,51171.0,39.0,354.0,-78.666382,37.510861
11080,"Putnam County, Indiana",0500000US18133,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,3696.0,-86.84977407092336,39.6667605,18133,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IN,Putnam County,18133.0,12.0,270.0,-86.2818,39.919991
11082,"Dubuque County, Iowa",0500000US19061,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,22841.0,-90.89534917811149,42.48640345732905,19061,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IA,Dubuque County,19061.0,63.0,765.0,-93.500061,42.074659
11084,"Linn County, Oregon",0500000US41043,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,30258.0,-122.5253415613706,44.49735478462907,41043,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,OR,Linn County,41043.0,16.0,1058.0,-120.605279,43.940449
11086,"Broomfield County, Colorado",0500000US08014,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,3296.0,-105.0351316670327,39.966871,8014,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,CO,Broomfield County,8014.0,28.0,261.0,-105.547832,38.998552
11089,"Crawford County, Michigan",0500000US26039,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,4436.0,-84.61067499884459,44.6836255,26039,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MI,Crawford County,26039.0,12.0,166.0,-85.730977,44.874798
11090,"Dallas County, Alabama",0500000US01047,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,9468.0,-87.12788981159713,32.3888085,1047,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AL,Dallas County,1047.0,46.0,366.0,-86.844516,32.756889
11091,"Acadia Parish, Louisiana",0500000US22001,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,12483.0,-92.40148755128025,30.2650855,22001,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,LA,Acadia Parish,22001.0,57.0,484.0,-91.840238,30.921314
11093,"Schuylkill County, Pennsylvania",0500000US42107,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,17294.0,-76.16105510928956,40.72004699999999,42107,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,PA,Schuylkill County,42107.0,60.0,1271.0,-77.838886,40.896694
11095,"Madison County, Tennessee",0500000US47113,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,21289.0,-88.84246951172878,35.60304225792003,47113,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TN,Madison County,47113.0,234.0,1681.0,-86.343226,35.842998
11096,"Henry County, Ohio",0500000US39069,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,2437.0,-84.05532788164942,41.3212185,39069,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,OH,Henry County,39069.0,11.0,131.0,-82.70936,40.415534
11097,"Merced County, California",0500000US06047,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,59660.0,-120.609229699868,37.18732,6047,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,CA,Merced County,6047.0,86.0,1225.0,-119.662127,37.211164
11101,"Pickens County, South Carolina",0500000US45077,county,2017,2017-12-31,B28002_013E,Households with no internet access,10941.0,-82.69249095862617,34.852419,45077,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,SC,Pickens County,45077.0,35.0,759.0,-80.864614,33.878572
11102,"Delaware County, Pennsylvania",0500000US42045,county,2017,2017-12-31,B28002_013E,Households with no internet access,30247.0,-75.3778598054567,39.934184,42045,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,PA,Delaware County,42045.0,767.0,4420.0,-77.838886,40.896694
11104,"Emporia city, Virginia",0500000US51595,county,2017,2017-12-31,B28002_013E,Households with no internet access,742.0,-77.53486523421373,36.6953725,51595,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,VA,Emporia city,51595.0,15.0,92.0,-78.666382,37.510861
11107,"Adams County, Illinois",0500000US17001,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,17182.0,-91.18572142116193,39.9751605,17001,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IL,Adams County,17001.0,31.0,748.0,-89.148632,40.124144
11108,"Haywood County, North Carolina",0500000US37087,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,18819.0,-82.96530556019059,35.54153062502573,37087,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NC,Haywood County,37087.0,28.0,465.0,-79.130883,35.52603
11111,"Chesterfield County, Virginia",0500000US51041,county,2018,2018-12-31,B28002_013E,Households with no internet access,10199.0,-77.62972914603301,37.390449,51041,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,VA,Chesterfield County,51041.0,91.0,1963.0,-78.666382,37.510861
11120,"New York County, New York",0500000US36061,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,348073.0,-73.94967669908132,40.79180554819484,36061,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NY,New York County,36061.0,4006.0,14527.0,-75.59655,42.921241
11122,"Laurel County, Kentucky",0500000US21125,county,2018,2018-12-31,B28002_013E,Households with no internet access,5237.0,-84.11501043332126,37.137801,21125,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,KY,Laurel County,21125.0,15.0,500.0,-85.290484,37.526683
11123,"Alameda County, California",0500000US06001,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,300276.0,-121.8657580930932,37.68000090521279,6001,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,CA,Alameda County,6001.0,448.0,8259.0,-119.662127,37.211164
11126,"Edgecombe County, North Carolina",0500000US37065,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,12423.0,-77.57771471618184,35.9128455,37065,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NC,Edgecombe County,37065.0,22.0,379.0,-79.130883,35.52603
11129,"Pike County, Pennsylvania",0500000US42103,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,15643.0,-75.05220238215063,41.3407405,42103,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,PA,Pike County,42103.0,13.0,242.0,-77.838886,40.896694
11130,"Marion County, Indiana",0500000US18097,county,2018,2018-12-31,B28002_013E,Households with no internet access,72656.0,-86.1394043519525,39.78097649999999,18097,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IN,Marion County,18097.0,989.0,8589.0,-86.2818,39.919991
11135,"Putnam County, Georgia",0500000US13237,county,2017,2017-12-31,B28002_013E,Households with no internet access,1769.0,-83.34377558631437,33.327276,13237,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Putnam County,13237.0,12.0,143.0,-83.426574,32.638481
11136,"Liberty County, Texas",0500000US48291,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,14641.0,-94.8643415044593,30.1885955,48291,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TX,Liberty County,48291.0,11.0,382.0,-99.317341,31.447238
11138,"Potter County, Texas",0500000US48375,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,22887.0,-101.8938269561088,35.435005,48375,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TX,Potter County,48375.0,205.0,1742.0,-99.317341,31.447238
11139,"Los Angeles County, California",0500000US06037,county,2018,2018-12-31,B28002_013E,Households with no internet access,475645.0,-118.1425527564406,34.2658365,6037,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,CA,Los Angeles County,6037.0,6300.0,57093.0,-119.662127,37.211164
11141,"St. Clair County, Michigan",0500000US26147,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,38914.0,-82.6031676991094,42.8466520511683,26147,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MI,St. Clair County,26147.0,52.0,1309.0,-85.730977,44.874798
11143,"Maverick County, Texas",0500000US48323,county,2018,2018-12-31,B28002_013E,Households with no internet access,6635.0,-100.2804556679564,28.641621,48323,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TX,Maverick County,48323.0,84.0,337.0,-99.317341,31.447238
11144,"Emanuel County, Georgia",0500000US13107,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,4695.0,-82.30777906440105,32.566105,13107,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Emanuel County,13107.0,39.0,203.0,-83.426574,32.638481
11148,"Christian County, Illinois",0500000US17021,county,2017,2017-12-31,B28002_013E,Households with no internet access,3293.0,-89.27957912032811,39.589135,17021,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IL,Christian County,17021.0,13.0,254.0,-89.148632,40.124144
11149,"Bibb County, Georgia",0500000US13021,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,31993.0,-83.68480066562333,32.8060465,13021,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Bibb County,13021.0,285.0,2323.0,-83.426574,32.638481
11151,"Westchester County, New York",0500000US36119,county,2018,2018-12-31,B28002_013E,Households with no internet access,40100.0,-73.78551616817602,41.12180510681419,36119,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NY,Westchester County,36119.0,1911.0,7324.0,-75.59655,42.921241
11152,"La Crosse County, Wisconsin",0500000US55063,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,14874.0,-91.12770328591594,43.90830308462927,55063,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,WI,La Crosse County,55063.0,39.0,1137.0,-89.732969,44.639954
11158,"Boulder County, Colorado",0500000US08013,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,39882.0,-105.3447618008101,40.0881055,8013,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,CO,Boulder County,8013.0,97.0,1870.0,-105.547832,38.998552
11159,"Calhoun County, South Carolina",0500000US45017,county,2017,2017-12-31,B28002_013E,Households with no internet access,2024.0,-80.78547486382328,33.672814,45017,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,SC,Calhoun County,45017.0,13.0,110.0,-80.864614,33.878572
11162,"Tom Green County, Texas",0500000US48451,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,15104.0,-100.4022162451497,31.39215,48451,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TX,Tom Green County,48451.0,101.0,1074.0,-99.317341,31.447238
11164,"Lincoln County, North Carolina",0500000US37109,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,11593.0,-81.21805962553447,35.4848015,37109,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NC,Lincoln County,37109.0,16.0,435.0,-79.130883,35.52603
11166,"Jefferson County, Illinois",0500000US17081,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,9508.0,-88.92361375507124,38.304139,17081,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IL,Jefferson County,17081.0,42.0,479.0,-89.148632,40.124144
